%time,field.header.seq,field.header.stamp,field.header.frame_id,field.current_id,field.relative_rad
1385303160933635584,1638,1385303160933635584,,71,0.0
1385303161040164697,1639,1385303161040164697,,0,0.0
1385303161152268291,1640,1385303161152268291,,0,0.0
1385303161243118420,1641,1385303161243118420,,0,0.0
1385303161332842070,1642,1385303161332842070,,182,0.0
1385303161462113076,1643,1385303161462113076,,182,0.0
1385303161541040962,1644,1385303161541040962,,182,0.0
1385303161664677811,1645,1385303161664677811,,1,0.0
1385303161751386835,1646,1385303161751386835,,183,0.0
1385303161831408088,1647,1385303161831408088,,183,0.0
1385303161957040861,1648,1385303161957040861,,183,0.0
1385303162069493353,1649,1385303162069493353,,219,0.0
1385303162151583974,1650,1385303162151583974,,220,0.0
1385303162260820106,1651,1385303162260820106,,220,0.0
1385303162356683963,1652,1385303162356683963,,220,0.0
1385303162492592035,1653,1385303162492592035,,220,0.0
1385303162574915483,1654,1385303162574915483,,220,0.0
1385303162690344967,1655,1385303162690344967,,74,0.0
1385303162766187467,1656,1385303162766187467,,74,0.0
1385303162872274734,1657,1385303162872274734,,75,0.0
1385303162956977167,1658,1385303162956977167,,75,0.0
1385303163060720430,1659,1385303163060720430,,75,0.0
1385303163161248180,1660,1385303163161248180,,184,0.0
1385303163274616272,1661,1385303163274616272,,184,0.0
1385303163345981883,1662,1385303163345981883,,184,0.0
1385303163452154339,1663,1385303163452154339,,184,0.0
1385303163551200894,1664,1385303163551200894,,185,0.0
1385303163651933643,1665,1385303163651933643,,185,0.0
1385303163756657059,1666,1385303163756657059,,186,0.0
1385303163877392837,1667,1385303163877392837,,186,0.0
1385303164035625049,1668,1385303164035625049,,8,0.0
1385303164102667122,1669,1385303164102667122,,8,0.0
1385303164159454718,1670,1385303164159454718,,8,0.0
1385303164260172328,1671,1385303164260172328,,221,0.0
1385303164353059445,1672,1385303164353059445,,10,0.0
1385303164458489938,1673,1385303164458489938,,10,0.0
1385303164576043962,1674,1385303164576043962,,10,0.0
1385303164662841041,1675,1385303164662841041,,10,0.0
1385303164761944981,1676,1385303164761944981,,187,0.0
1385303164866565257,1677,1385303164866565257,,187,0.0
1385303164968438371,1678,1385303164968438371,,187,0.0
1385303165070786045,1679,1385303165070786045,,187,0.0
1385303165170801586,1680,1385303165170801586,,187,0.0
1385303165273236439,1681,1385303165273236439,,187,0.0
1385303165362492728,1682,1385303165362492728,,11,0.0
1385303165460560957,1683,1385303165460560957,,11,0.0
1385303165557034628,1684,1385303165557034628,,11,0.0
1385303165656567307,1685,1385303165656567307,,11,0.0
1385303165761275434,1686,1385303165761275434,,76,0.0
1385303165855767143,1687,1385303165855767143,,76,0.0
1385303165957616433,1688,1385303165957616433,,76,0.0
1385303166064050526,1689,1385303166064050526,,76,0.0
1385303166153189324,1690,1385303166153189324,,76,0.0
1385303166254049385,1691,1385303166254049385,,76,0.0
1385303166395565819,1692,1385303166395565819,,76,0.0
1385303166491233998,1693,1385303166491233998,,76,0.0
1385303166567185239,1694,1385303166567185239,,76,0.0
1385303166669632422,1695,1385303166669632422,,76,0.0
1385303166759038908,1696,1385303166759038908,,76,0.0
1385303166871841598,1697,1385303166871841598,,77,0.0
1385303166986355550,1698,1385303166986355550,,77,0.0
1385303167081421326,1699,1385303167081421326,,77,0.0
1385303167172778839,1700,1385303167172778839,,77,0.0
1385303167271758965,1701,1385303167271758965,,77,0.0
1385303167423856452,1702,1385303167423856452,,77,0.0
1385303167546939514,1703,1385303167546939514,,13,0.0
1385303167635535295,1704,1385303167635535295,,14,0.0
1385303167714976355,1705,1385303167714976355,,14,0.0
1385303167809489734,1706,1385303167809489734,,14,0.0
1385303167900410098,1707,1385303167900410098,,14,0.0
1385303168042361415,1708,1385303168042361415,,14,0.0
1385303168120903773,1709,1385303168120903773,,14,0.0
1385303168196833422,1710,1385303168196833422,,14,0.0
1385303168298885849,1711,1385303168298885849,,13,0.0
1385303168387011105,1712,1385303168387011105,,13,0.0
1385303168510801539,1713,1385303168510801539,,77,0.0
1385303168692892018,1714,1385303168692892018,,77,0.0
1385303168764626794,1715,1385303168764626794,,78,0.0
1385303168802611563,1716,1385303168802611563,,78,0.0
1385303168881432171,1717,1385303168881432171,,78,0.0
1385303168992541516,1718,1385303168992541516,,78,0.0
1385303169102569842,1719,1385303169102569842,,78,0.0
1385303169206559066,1720,1385303169206559066,,15,0.0
1385303169306430112,1721,1385303169306430112,,15,0.0
1385303169501969123,1722,1385303169501969123,,15,0.0
1385303169656620072,1723,1385303169656620072,,15,0.0
1385303169682914110,1724,1385303169682914110,,15,0.0
1385303169750386228,1725,1385303169750386228,,16,0.0
1385303169819110986,1726,1385303169819110986,,15,0.0
1385303169889976164,1727,1385303169889976164,,15,0.0
1385303169993722963,1728,1385303169993722963,,15,0.0
1385303170095599695,1729,1385303170095599695,,16,0.0
1385303170183526305,1730,1385303170183526305,,16,0.0
1385303170289708027,1731,1385303170289708027,,16,0.0
1385303170385730295,1732,1385303170385730295,,16,0.0
1385303170486180693,1733,1385303170486180693,,16,0.0
1385303170589376252,1734,1385303170589376252,,16,0.0
1385303170686365319,1735,1385303170686365319,,17,0.0
1385303170788346165,1736,1385303170788346165,,17,0.0
1385303170970965307,1737,1385303170970965307,,17,0.0
1385303171083050014,1738,1385303171083050014,,18,0.0
1385303171111701337,1739,1385303171111701337,,222,0.0
1385303171228254572,1740,1385303171228254572,,18,0.0
1385303171288919948,1741,1385303171288919948,,18,0.0
1385303171387606827,1742,1385303171387606827,,18,0.0
1385303171494047583,1743,1385303171494047583,,18,0.0
1385303171592964344,1744,1385303171592964344,,18,0.0
1385303171687582090,1745,1385303171687582090,,18,0.0
1385303171789606680,1746,1385303171789606680,,18,0.0
1385303171894793858,1747,1385303171894793858,,18,0.0
1385303172029258041,1748,1385303172029258041,,18,0.0
1385303172096644996,1749,1385303172096644996,,18,0.0
1385303172198072308,1750,1385303172198072308,,18,0.0
1385303172299258444,1751,1385303172299258444,,18,0.0
1385303172400334195,1752,1385303172400334195,,18,0.0
1385303172498453839,1753,1385303172498453839,,18,0.0
1385303172596334742,1754,1385303172596334742,,18,0.0
1385303172723199978,1755,1385303172723199978,,18,0.0
1385303172804269695,1756,1385303172804269695,,18,0.0
1385303172898646143,1757,1385303172898646143,,18,0.0
1385303173002905611,1758,1385303173002905611,,18,0.0
1385303173110246019,1759,1385303173110246019,,18,0.0
1385303173217454720,1760,1385303173217454720,,18,0.0
1385303173304137993,1761,1385303173304137993,,18,0.0
1385303173429462034,1762,1385303173429462034,,18,0.0
1385303173504606546,1763,1385303173504606546,,18,0.0
1385303173644480661,1764,1385303173644480661,,18,0.0
1385303173747347178,1765,1385303173747347178,,18,0.0
1385303173820123175,1766,1385303173820123175,,18,0.0
1385303173909972049,1767,1385303173909972049,,18,0.0
1385303174016656213,1768,1385303174016656213,,18,0.0
1385303174151740921,1769,1385303174151740921,,18,0.0
1385303174211510381,1770,1385303174211510381,,18,0.0
1385303174309477429,1771,1385303174309477429,,18,0.0
1385303174418532856,1772,1385303174418532856,,18,0.0
1385303174524770976,1773,1385303174524770976,,18,0.0
1385303174707318900,1774,1385303174707318900,,18,0.0
1385303174822299462,1775,1385303174822299462,,18,0.0
1385303174831996932,1776,1385303174831996932,,18,0.0
1385303174921870330,1777,1385303174921870330,,18,0.0
1385303175060655472,1778,1385303175060655472,,18,0.0
1385303175132328641,1779,1385303175132328641,,18,0.0
1385303175224995777,1780,1385303175224995777,,18,0.0
1385303175321014250,1781,1385303175321014250,,18,0.0
1385303175432798214,1782,1385303175432798214,,18,0.0
1385303175545455346,1783,1385303175545455346,,18,0.0
1385303175630772702,1784,1385303175630772702,,18,0.0
1385303175727065386,1785,1385303175727065386,,18,0.0
1385303175833213090,1786,1385303175833213090,,18,0.0
1385303175935798023,1787,1385303175935798023,,18,0.0
1385303176037783637,1788,1385303176037783637,,18,0.0
1385303176125034328,1789,1385303176125034328,,18,0.0
1385303176232227535,1790,1385303176232227535,,18,0.0
1385303176326146701,1791,1385303176326146701,,18,0.0
1385303176445891160,1792,1385303176445891160,,18,0.0
1385303176535783316,1793,1385303176535783316,,18,0.0
1385303176623462841,1794,1385303176623462841,,18,0.0
1385303176719195776,1795,1385303176719195776,,18,0.0
1385303176823322713,1796,1385303176823322713,,18,0.0
1385303176930412477,1797,1385303176930412477,,18,0.0
1385303177029597628,1798,1385303177029597628,,18,0.0
1385303177138981539,1799,1385303177138981539,,18,0.0
1385303177230966230,1800,1385303177230966230,,18,0.0
1385303177325742706,1801,1385303177325742706,,18,0.0
1385303177430384953,1802,1385303177430384953,,18,0.0
1385303177531476445,1803,1385303177531476445,,18,0.0
1385303177656289622,1804,1385303177656289622,,18,0.0
